,X,Y,Z
"223,105",0.0874206,-2.07198,5.35018
"223,107",0.377329,-1.56595,5.68536
"223,109",0.328793,-1.73161,5.89964
"223,111",0.524099,-1.90283,5.51857
"223,113",0.36774,-2.13065,5.73052
"223,115",-0.0355478,-1.68987,5.76715
"223,117",1.83677,-4.78395,3.63412
"223,119",0.0647421,-3.05103,4.78413
"223,121",0.0543274,-2.07026,5.19238
"223,123",-0.102914,-5.83011,3.37751
"223,125",0.0583554,-1.88095,5.16462
"223,127",0.0508748,-1.87064,5.73072
"223,129",0.30253,-1.86484,5.87941
"223,131",0.251164,-2.01817,5.34438
"223,133",-0.0836158,-3.95508,4.1695
"226,1",-1.87284,5.49333,-7.84528
"226,3",-5.18557,4.28556,-7.72795
"226,5",-2.10294,5.33126,-7.86826
"226,7",-4.95908,4.33058,-7.72868
"226,9",-4.97581,4.40066,-7.86457
"226,11",-2.61466,5.31824,-7.9959
"226,13",-5.17951,4.15611,-7.828
"226,15",-4.79182,4.39823,-7.78884
"226,17",-2.55989,5.23971,-8.2681
"226,19",-2.52557,5.368,-7.83096
"226,21",-2.68713,5.46318,-8.0287
"226,23",-5.14029,4.14929,-7.81053
"226,25",-4.62028,4.40338,-7.8768
"226,27",-2.57788,5.51743,-8.03105
"226,29",-2.12898,5.29369,-7.87428
"226,31",-2.59301,5.03829,-8.21813
"226,33",-4.62338,4.37682,-7.78612
"226,35",-2.48324,5.94658,-7.80146
"226,37",-2.6234,6.02477,-7.9445
"226,39",-4.76197,4.52155,-7.75921
"226,41",-4.61449,4.43716,-7.83598
"226,43",-3.47587,4.95214,-7.93603
"226,45",-4.3972,4.46839,-7.89743
"226,47",-5.20498,4.39568,-7.96079
"226,49",-5.20285,4.40434,-7.78358
"226,51",-5.15756,4.45613,-7.76179
"226,53",-4.72119,4.34155,-7.80954
"226,55",-2.5067,5.42733,-8.18527
"226,57",-4.79811,4.46783,-7.89779
"226,59",-5.28915,4.32339,-7.97058
"226,61",-5.03432,4.34951,-7.81244
"226,63",-5.15169,4.13609,-7.74173
"226,65",-5.18476,4.31698,-7.84487
"226,67",-5.25998,4.15684,-7.64347
"226,69",-2.07577,5.84768,-6.95208
"226,71",-0.0773828,-1.91322,5.41096
"226,73",-0.369263,-5.57562,3.68951
"226,75",-0.027887,-1.59345,5.78285
"226,77",-2.02226,5.62395,-7.28058
"226,79",-0.306238,-5.4884,3.38228
"226,81",-0.272845,-5.44693,3.29228
"226,83",0.00952152,-4.24904,4.17953
"226,85",0.0909314,-1.47019,5.61993
"226,87",0.103296,-2.37397,5.01433
"226,89",0.0220774,-1.97989,5.77687
"226,91",0.286714,-1.47352,5.8966
"226,93",0.13339,-1.73185,5.81432
"226,95",0.020176,-1.95101,5.55606
"226,97",0.536461,-1.97163,5.37889
"226,99",0.254838,-1.28609,5.3918
"226,101",0.301195,-1.68433,5.43317
"226,103",0.403598,-1.92426,5.88012
"226,105",0.782899,-1.8854,5.80126
"226,107",1.26168,-1.90467,5.50634
"226,109",0.0566698,-1.99082,5.1493
"226,111",0.760936,-5.0246,3.91705
"226,113",0.537667,-1.87908,6.07188
"226,115",-0.0277469,-2.02464,5.35741
"226,117",0.137744,-2.18187,5.54924
"226,119",-0.249972,-4.80798,4.03033
"226,121",-0.383073,-4.83474,3.94105
"226,123",-0.17815,-4.47092,4.12389
"226,125",0.0241401,-1.8597,5.42357
"226,127",-0.165849,-4.56175,4.04587
"226,129",-0.317537,-4.99043,3.6264
"226,131",-0.113167,-5.2852,3.737
"226,133",0.169527,-4.83801,3.95704
"229,1",-2.38505,5.50741,-7.75273
"229,3",-4.92724,4.54635,-7.78201
"229,5",-2.17427,5.93701,-8.12607
"229,7",-4.7855,4.29451,-7.82709
"229,9",-5.09497,4.3208,-7.90285
"229,11",-4.06348,4.706,-7.9329
"229,13",-4.91603,4.37937,-7.65676
"229,15",-5.1061,4.32099,-7.68539
"229,17",-2.51032,5.40288,-8.16536
"229,19",-4.71069,4.25411,-7.73941
"229,21",-4.81641,4.30506,-7.74871
"229,23",-3.40912,5.07331,-8.04896
"229,25",-2.6382,5.5737,-8.0656
"229,27",-2.67715,5.32846,-8.20736
"229,29",-4.31878,4.59637,-7.9375
"229,31",-2.56218,5.73353,-7.85695
"229,33",-2.02178,5.86785,-7.93761
"229,35",-2.59593,5.6608,-8.04906
"229,37",-2.52178,5.82667,-7.7933
"229,39",-5.01441,4.36623,-7.82686
"229,41",-5.04986,4.36084,-7.65556
"229,43",-5.21775,4.12089,-7.8602
"229,45",-4.98695,4.45852,-7.89469
"229,47",-4.42652,4.55355,-7.86956
"229,49",-3.91354,4.70118,-7.90318
"229,51",-4.78616,4.24195,-7.81063
"229,53",-4.44443,4.56767,-7.8293
"229,55",-2.21856,5.4137,-8.01041
"229,57",-2.47287,5.17183,-8.31111
"229,59",-2.50513,5.09108,-8.13983
"229,61",-5.16697,4.25753,-7.70899
"229,63",-5.27463,4.1279,-7.58286
"229,65",-5.1911,4.21172,-7.81637
"229,67",-5.34263,4.33716,-7.51908
"229,69",-2.30227,5.05583,-8.35629
"229,71",-0.281962,-5.70467,3.32788
"229,73",-2.13569,5.58962,-7.12763
"229,75",-5.32889,4.26787,-7.77496
"229,77",-5.07422,4.25453,-7.72568
"229,79",-0.149141,-5.276,3.48778
"229,81",-0.235101,-5.52601,3.65726
"229,83",-0.235837,-5.31301,3.65495
"229,85",0.130642,-1.76841,5.517
"229,87",0.40479,-1.71683,5.24075
"229,89",0.10519,-1.6349,5.53183
"229,91",0.127338,-1.75371,5.4199
"229,93",1.0442,-2.25511,5.71307
"229,95",0.442668,-1.94794,5.64951
"229,97",0.248968,-1.57373,6.01655
"229,99",0.182399,-1.98646,5.67303
"229,101",0.302108,-1.8856,5.6995
"229,103",0.386904,-1.57076,5.47897
"229,105",0.405588,-1.79734,5.55691
"229,107",0.329138,-1.55451,5.86366
"229,109",-0.139602,-5.13596,3.72706
"229,111",0.159301,-1.97422,5.14239
"229,113",0.306035,-1.85545,5.76508
"229,115",0.13561,-1.65097,5.77579
"229,117",-0.148416,-1.72737,5.73235
"229,119",-0.0193592,-2.27797,5.35496
"229,121",0.346726,-2.2075,5.52446
"229,123",-0.0231945,-1.62306,5.93635
"229,125",0.00922627,-2.09784,5.38028
"229,127",1.01362,-4.95582,3.64946
"229,129",-0.253436,-4.57751,3.95323
"229,131",-0.109607,-2.00367,5.35614
"229,133",-0.00495964,-5.56505,3.76611
"232,1",-1.96909,5.73836,-7.85419
"232,3",-2.93794,5.35782,-8.06359
"232,5",-2.41636,5.93245,-7.87772
"232,7",-5.04952,4.18495,-7.73884
"232,9",-2.55048,5.51951,-7.98699
"232,11",-2.57498,5.64005,-8.18614
"232,13",-4.97176,4.23337,-7.91009
"232,15",-5.00897,4.41975,-7.77542
"232,17",-4.79666,4.27222,-7.87657
"232,19",-4.54041,4.5289,-7.7059
"232,21",-4.5711,4.56341,-7.73639
"232,23",-2.57318,5.66079,-7.77067
"232,25",-2.36083,5.18216,-8.06022
"232,27",-2.54507,5.0863,-8.30936
"232,29",-5.23192,4.30146,-7.75977
"232,31",-4.74001,4.39076,-7.86174
"232,33",-3.34597,4.95177,-8.00857
"232,35",-2.40937,5.80404,-8.00349
"232,37",-2.6831,5.58479,-7.72913
"232,39",-2.14247,6.08231,-8.20587
"232,41",-3.29186,5.13971,-7.93957
"232,43",-3.38635,5.17777,-8.14826
"232,45",-4.38111,4.54725,-7.80145
"232,47",-5.05035,4.32575,-7.59602
"232,49",-4.58617,4.36199,-7.78232
"232,51",-4.74386,4.45065,-7.75471
"232,53",-2.26103,5.54537,-7.74648
"232,55",-2.37803,5.45888,-7.82794
"232,57",-4.7219,4.47677,-7.76385
"232,59",-4.75149,4.36265,-7.81838
"232,61",-5.33841,4.20549,-7.71831
"232,63",-5.22398,4.1245,-7.77158
"232,65",-5.01713,4.22547,-7.77594
"232,67",-5.00726,4.34787,-7.96682
"232,69",-2.47075,5.10829,-8.4002
"232,71",-5.18723,4.20558,-7.71407
"232,73",-5.10963,4.31875,-7.80089
"232,75",-5.32778,4.29289,-7.64111
"232,77",-0.255243,-5.86195,3.76629
"232,79",-0.0865937,-5.40565,3.29103
"232,81",-2.26168,5.80629,-7.32689
"232,83",-2.13836,5.75666,-7.19386
"232,85",-2.1904,5.59576,-7.3399
"232,87",-2.1555,5.72819,-7.37999
"232,89",0.586659,-1.62809,5.74545
"232,91",0.303622,-1.63427,5.61215
"232,93",0.863713,-1.85817,5.64876
"232,95",0.92436,-1.71486,5.69624
"232,97",0.463832,-1.95315,5.22477
"232,99",0.203333,-1.95431,5.42651
"232,101",0.523441,-2.02378,5.7407
"232,103",-0.199289,-1.54459,5.56382
"232,105",0.166961,-1.78239,5.67863
"232,107",0.155099,-2.20443,5.59658
"232,109",0.426818,-2.12046,5.76294
"232,111",-0.0412234,-1.65586,5.42838
"232,113",0.182797,-1.4896,5.50543
"232,115",0.172619,-1.53272,5.54247
"232,117",0.336667,-1.76648,5.79976
"232,119",-0.0922748,-2.00928,5.13762
"232,121",0.20299,-2.07315,5.48798
"232,123",0.353368,-1.24786,5.40915
"232,125",0.522852,-1.88671,5.34954
"232,127",1.60728,-2.76927,5.22843
"232,129",0.904964,-2.37113,5.44904
"232,131",0.161515,-1.71394,5.32945
"232,133",0.430867,-2.21472,5.63817
"235,1",-2.30805,5.67783,-8.10551
"235,3",-2.4702,5.19942,-8.25346
"235,5",-2.32685,5.72559,-7.87521
"235,7",-5.18498,4.15071,-7.78314
"235,9",-2.68597,5.09792,-8.23854
"235,11",-2.53861,5.75192,-8.12538
"235,13",-2.51907,5.71878,-8.24383
"235,15",-2.61715,5.58984,-7.76165
"235,17",-2.45324,5.46425,-8.21325
"235,19",-4.69277,4.49827,-7.83382
"235,21",-1.8497,5.46515,-8.147
"235,23",-2.46116,5.10294,-8.34405
"235,25",-1.92645,5.8555,-8.4192
"235,27",-5.19999,4.2612,-7.67181
"235,29",-5.28431,4.15899,-7.90923
"235,31",-4.92721,4.44308,-7.84861
"235,33",-4.54906,4.32267,-7.89359
"235,35",-2.06426,5.1815,-7.6279
"235,37",-4.6727,4.51828,-7.88765
"235,39",-4.52609,4.35963,-7.74608
"235,41",-2.27624,5.90558,-7.77123
"235,43",-4.68631,4.41548,-7.87993
"235,45",-4.62914,4.43592,-7.90698
"235,47",-3.85784,4.77514,-7.99136
"235,49",-5.08214,4.28282,-7.84012
"235,51",-4.95999,4.60407,-8.07851
"235,53",-3.15998,4.96571,-8.05719
"235,55",-4.78382,4.39561,-7.70317
"235,57",-4.80783,4.27724,-7.87997
"235,59",-2.27367,5.28785,-8.17108
"235,61",-4.02774,4.57775,-7.89605
"235,63",-5.11405,4.3805,-7.65525
"235,65",-5.12593,4.07643,-7.77307
"235,67",-5.08398,4.16452,-7.82277
"235,69",-2.592,5.17499,-8.20531
"235,71",-4.92016,4.24904,-8.02109
"235,73",-5.14738,4.1852,-7.82433
"235,75",-4.87859,4.34108,-7.74426
"235,77",-4.91508,4.23046,-7.86946
"235,79",-4.33768,4.56696,-7.70794
"235,81",-2.33813,6.03336,-7.40928
"235,83",-2.36706,5.79559,-7.43721
"235,85",-1.84267,5.76613,-7.31018
"235,87",-1.8088,5.87631,-7.41096
"235,89",-2.05008,5.79564,-7.0227
"235,91",-2.08269,5.83065,-7.49616
"235,93",-2.09429,5.89168,-7.15391
"235,95",-2.24012,5.73609,-7.12008
"235,97",-3.18937,5.07309,-8.01217
"235,99",0.445192,-1.36777,5.7346
"235,101",0.261259,-1.48931,5.49604
"235,103",0.490695,-2.1458,5.10032
"235,105",-0.100982,-1.79117,5.54412
"235,107",0.275994,-1.79553,5.6969
"235,109",-0.0365189,-1.84353,5.59565
"235,111",-0.0132303,-1.52502,5.60882
"235,113",0.519837,-1.48983,5.53092
"235,115",0.295626,-1.86881,5.66842
"235,117",0.690653,-2.13518,5.45656
"235,119",0.565113,-1.68712,5.74462
"235,121",-0.100256,-1.75236,5.76015
"235,123",0.417756,-2.14767,5.46788
"235,125",0.247796,-1.82691,5.80929
"235,127",0.384505,-2.10464,5.35302
"235,129",0.0521036,-4.5431,4.0275
"235,131",0.279153,-5.36739,3.87246
"235,133",0.372063,-2.08466,5.58813
"238,1",-2.51292,5.70804,-7.75433
"238,3",-2.30159,5.38859,-7.92116
"238,5",-2.41866,5.84446,-7.77538
"238,7",-2.49717,5.29853,-8.18721
"238,9",-2.32583,5.95159,-8.13242
"238,11",-2.26227,5.68382,-7.87428
"238,13",-4.88699,4.35655,-7.8677
"238,15",-2.60725,5.153,-8.17387
"238,17",-2.54663,5.07245,-8.22989
"238,19",-2.73471,5.12974,-8.07855
"238,21",-3.30486,4.87329,-8.21226
"238,23",-4.7735,4.25337,-7.93032
"238,25",-4.57666,4.46649,-7.83597
"238,27",-4.73717,4.35503,-7.70908
"238,29",-5.2861,4.28925,-7.58626
"238,31",-4.60917,4.36659,-7.91635
"238,33",-4.58929,4.46499,-7.81369
"238,35",-2.44021,5.1898,-7.87436
"238,37",-5.0537,4.22292,-7.84158
"238,39",-4.64679,4.26738,-7.79856
"238,41",-2.6764,5.61362,-8.09541
"238,43",-4.92643,4.36524,-7.74297
"238,45",-5.12683,4.06098,-7.82623
"238,47",-5.02977,4.24053,-7.90616
"238,49",-4.97126,4.364,-7.70505
"238,51",-2.70567,5.39189,-7.97289
"238,53",-3.26321,4.95622,-8.08856
"238,55",-2.4916,5.71546,-7.76886
"238,57",-4.93876,4.35105,-7.72587
"238,59",-2.08502,6.01969,-8.03412
"238,61",-4.77416,4.12976,-7.9019
"238,63",-5.04037,4.2503,-7.59867
"238,65",-5.16139,4.14426,-7.8051
"238,67",-3.95522,4.69153,-7.918
"238,69",-2.48864,5.16461,-8.23135
"238,71",-5.08196,4.1293,-7.74363
"238,73",-4.91088,4.06733,-7.77728
"238,75",-5.40456,4.0615,-7.95168
"238,77",-5.05213,4.20436,-7.76894
"238,79",-5.22863,4.15129,-7.84422
"238,81",-5.12308,4.28385,-7.56564
"238,83",-1.5908,5.89944,-6.85675
"238,85",-1.69386,5.66641,-7.02972
"238,87",-2.0941,5.86533,-7.1776
"238,89",-4.88533,4.40956,-7.47984
"238,91",-2.21396,5.71728,-6.63102
"238,93",-2.03659,5.76921,-6.96732
"238,95",-1.969,5.77993,-7.13158
"238,97",-2.2727,5.71856,-6.48771
"238,99",-1.57593,5.86172,-6.66255
"238,101",-1.89512,5.63774,-7.33948
"238,103",-2.06593,5.71726,-7.26758
"238,105",0.089803,-1.53479,5.76728
"238,107",0.242092,-1.65364,5.14846
"238,109",0.639197,-1.66778,5.70717
"238,111",0.62822,-1.59609,5.63307
"238,113",0.532294,-1.60809,5.91768
"238,115",0.57592,-1.95263,5.8827
"238,117",0.676829,-1.60391,5.93423
"238,119",0.428488,-1.21414,5.26317
"238,121",0.844769,-1.67503,5.67935
"238,123",2.90782,-3.91013,4.33326
"238,125",0.377291,-1.72967,5.85818
"238,127",0.855875,-1.97448,5.80454
"238,129",-0.0269383,-3.61565,4.50111
"238,131",0.301707,-2.36891,5.20035
"238,133",2.47266,-4.1353,4.23888
"241,1",-2.23407,5.91113,-7.81464
"241,3",-2.40331,6.06783,-8.06346
"241,5",-2.4201,5.95059,-7.95216
"241,7",-2.39099,5.77859,-7.7088
"241,9",-2.18861,5.34041,-7.84943
"241,11",-1.96335,5.62198,-7.85667
"241,13",-2.52937,5.21548,-8.27167
"241,15",-2.64274,5.38761,-8.18875
"241,17",-2.67027,5.51915,-8.11374
"241,19",-2.61723,5.09093,-8.22798
"241,21",-2.12448,5.24727,-7.94365
"241,23",-2.32272,5.36442,-8.00549
"241,25",-3.37666,5.09304,-7.87166
"241,27",-5.06285,4.22758,-7.83283
"241,29",-2.49645,5.70595,-8.48201
"241,31",-2.61448,5.32705,-8.23168
"241,33",-5.24363,4.3302,-7.8856
"241,35",-5.19827,4.12093,-7.84744
"241,37",-5.27282,4.02722,-7.75141
"241,39",-5.02234,4.43315,-7.93679
"241,41",-4.75773,4.28285,-7.50392
"241,43",-2.30277,5.4498,-7.80565
"241,45",-4.18774,4.59131,-7.85842
"241,47",-4.78504,4.39878,-7.88339
"241,49",-4.86556,4.252,-7.84224
"241,51",-4.61928,4.32081,-7.8808
"241,53",-4.94639,4.17871,-7.84352
"241,55",-4.58911,4.51759,-7.85112
"241,57",-3.1276,5.18591,-8.04215
"241,59",-2.49683,5.34718,-8.21009
"241,61",-3.32394,4.98225,-7.97456
"241,63",-5.13125,4.11552,-7.93311
"241,65",-3.37296,4.92652,-8.00223
"241,67",-4.98771,4.47365,-7.77314
"241,69",-5.31196,4.19575,-7.74201
"241,71",-4.98299,4.59642,-7.71039
"241,73",-4.67732,4.32189,-8.04914
"241,75",-4.43389,4.49433,-7.85872
"241,77",-4.7145,4.30451,-7.7998
"241,79",-5.25521,4.25789,-7.64932
"241,81",-5.14998,4.2557,-7.63548
"241,83",-3.99119,4.69171,-7.89408
"241,85",-2.05732,6.02601,-8.28993
"241,87",-1.42286,5.80663,-6.26914
"241,89",-1.45063,5.83293,-6.31568
"241,91",-1.5758,5.78563,-6.74622
"241,93",-2.35422,5.69169,-6.42485
"241,95",-2.49693,5.589,-6.30253
"241,97",-4.89573,4.43124,-7.33762
"241,99",-2.16333,5.76313,-6.9736
"241,101",-1.97303,5.85363,-7.17545
"241,103",-1.66748,5.84246,-7.34963
"241,105",-2.22442,5.71328,-6.42526
"241,107",-2.34069,5.67536,-6.37397
"241,109",-5.16532,4.43758,-7.70218
"241,111",-5.00688,4.16561,-7.92316
"241,113",-2.02746,6.08285,-7.41021
"241,115",-1.96071,6.00733,-7.47548
"241,117",-2.06382,5.69905,-7.52093
"241,119",-2.2946,5.7996,-7.47115
"241,121",0.0921316,-1.444,5.65508
"241,123",0.0815459,-1.29654,5.34937
"241,125",0.0933915,-1.49584,5.66128
"241,127",0.19706,-2.07562,5.71054
"241,129",0.912418,-2.39989,5.53569
"241,131",-0.00529435,-1.7217,5.1967
"241,133",0.020766,-2.10964,5.03203
"244,1",-4.81682,4.45824,-7.76596
"244,3",-2.64379,5.9923,-7.96177
"244,5",-1.66922,5.7995,-7.86562
"244,7",-2.17057,5.21405,-8.35435
"244,9",-2.29039,5.6013,-7.50324
"244,11",-2.58992,5.37617,-8.05832
"244,13",-2.03098,5.42386,-8.25164
"244,15",-1.48255,6.07112,-8.01476
"244,17",-2.34532,5.43626,-7.91848
"244,19",-1.75575,5.9888,-7.93981
"244,21",-2.43317,5.10855,-8.07842
"244,23",-2.09587,5.60605,-8.13663
"244,25",-2.11809,5.78097,-8.25461
"244,27",-4.74762,4.46972,-7.86432
"244,29",-2.18725,5.21641,-8.12019
"244,31",-2.59416,5.60264,-7.80701
"244,33",-4.79046,4.33028,-7.66869
"244,35",-4.50743,4.4628,-7.8262
"244,37",-3.14599,4.99286,-8.04305
"244,39",-5.20181,4.24874,-7.55097
"244,41",-4.90717,4.39437,-7.81111
"244,43",-2.71091,5.33816,-8.27233
"244,45",-5.11431,4.16288,-7.87442
"244,47",-5.27593,4.15021,-7.67955
"244,49",-5.0324,4.33142,-7.83135
"244,51",-5.14089,4.19512,-7.63317
"244,53",-5.22546,4.31103,-7.70521
"244,55",-2.66429,5.1895,-8.16895
"244,57",-4.97172,4.28761,-7.77538
"244,59",-5.25362,4.29588,-7.85562
"244,61",-5.19159,4.14255,-7.89476
"244,63",-2.84216,5.40817,-7.92704
"244,65",-4.97657,4.26236,-7.89052
"244,67",-5.14543,4.48558,-7.63055
"244,69",-5.15053,4.34989,-7.75692
"244,71",-5.10883,4.27575,-7.64834
"244,73",-5.26732,4.22381,-7.58207
"244,75",-4.70803,4.35881,-7.95131
"244,77",-3.46083,4.9465,-7.98874
"244,79",-2.63914,5.20295,-8.21731
"244,81",-5.34488,4.12182,-7.87975
"244,83",-5.00546,4.26166,-7.62243
"244,85",-5.21687,4.20118,-7.7779
"244,87",-4.64339,4.40306,-7.86705
"244,89",-5.11401,4.15567,-7.70073
"244,91",-5.12801,4.3324,-7.34284
"244,93",-1.30931,5.86995,-6.27824
"244,95",-2.00716,5.76617,-7.29384
"244,97",-2.23092,5.60859,-6.97842
"244,99",-2.15177,5.7288,-6.96748
"244,101",-1.95396,5.76882,-7.16395
"244,103",-1.29322,5.92784,-6.35172
"244,105",-2.30712,5.77102,-7.55975
"244,107",-2.27907,5.65573,-6.37454
"244,109",-2.55864,5.56082,-6.3499
"244,111",-2.28378,5.69849,-6.4157
"244,113",-1.641,5.80994,-7.39806
"244,115",-1.22248,5.95451,-6.36933
"244,117",-1.2853,5.90756,-6.38189
"244,119",-1.2024,5.93293,-6.31996
"244,121",-1.13481,6.02025,-6.25791
"244,123",-1.26821,5.88055,-6.30203
"244,125",-0.28267,-5.64649,3.44402
"244,127",-2.0652,5.64788,-7.40541
"244,129",-0.420015,-1.59025,5.47821
"244,131",-0.123168,-1.65967,5.58604
"244,133",0.464424,-1.72643,6.11085
"247,1",-1.96982,5.98138,-7.63326
"247,3",-2.387,5.93179,-8.00708
"247,5",-1.501,5.81759,-7.75949
"247,7",-4.76895,4.18726,-7.90094
"247,9",-4.64425,4.40431,-7.77137
"247,11",-4.66548,4.41944,-8.10133
"247,13",-2.29807,5.35325,-7.77412
"247,15",-2.49938,5.76574,-7.64272
"247,17",-2.60612,5.54209,-7.89606
"247,19",-1.52216,5.85604,-6.84775
"247,21",-3.66673,4.9182,-7.86359
"247,23",-3.88122,4.76134,-7.95444
"247,25",-4.54924,4.2117,-7.94369
"247,27",-4.77481,4.41131,-7.7689
"247,29",-4.49002,4.37621,-7.88321
"247,31",-2.11891,6.11979,-7.96539
"247,33",-2.16434,5.24755,-8.32505
"247,35",-4.36781,4.41098,-7.84408
"247,37",-4.54215,4.56335,-7.91508
"247,39",-5.06202,4.39688,-7.70394
"247,41",-2.51262,5.6219,-7.55034
"247,43",-2.51672,5.29019,-8.35015
"247,45",-1.79896,5.31559,-8.12394
"247,47",-2.02142,5.53045,-7.78881
"247,49",-5.27746,4.26879,-7.78512
"247,51",-5.07088,4.15641,-7.6435
"247,53",-5.2623,4.46857,-7.88126
"247,55",-2.66383,5.6003,-8.0291
"247,57",-2.29113,5.20827,-8.15226
"247,59",-5.05081,4.42785,-7.75878
"247,61",-5.17728,4.23851,-7.741
"247,63",-4.76077,4.4035,-7.85585
"247,65",-5.1272,4.27726,-7.78133
"247,67",-4.77919,4.38381,-7.93398
"247,69",-5.22146,4.27343,-7.83802
"247,71",-4.69911,4.44246,-7.91895
"247,73",-5.07882,4.19667,-7.83196
"247,75",-4.50395,4.48062,-7.8586
"247,77",-5.19384,4.29453,-7.87519
"247,79",-2.27007,5.1608,-8.13532
"247,81",-5.11302,4.24068,-7.77421
"247,83",-5.17164,4.20866,-7.86786
"247,85",-2.55868,5.17451,-8.36605
"247,87",-2.46911,5.1907,-7.92837
"247,89",-4.64488,4.35837,-7.87072
"247,91",-2.08624,5.2672,-8.2162
"247,93",-1.23142,5.9526,-6.28165
"247,95",-1.94003,5.51732,-7.43437
"247,97",-1.09789,5.97553,-6.39165
"247,99",-3.69608,4.8272,-7.62994
"247,101",-1.98116,5.72774,-7.14292
"247,103",-2.12174,5.75209,-6.73222
"247,105",-1.3443,5.85991,-6.46264
"247,107",-1.39145,5.84878,-6.30326
"247,109",-2.16605,5.72826,-7.26599
"247,111",-2.09297,5.7763,-6.85733
"247,113",-1.21795,5.95138,-6.34805
"247,115",-5.07487,4.36559,-7.37449
"247,117",-1.37886,5.86501,-6.33592
"247,119",-1.50084,5.89294,-6.57877
"247,121",-1.08111,6.14614,-6.52875
"247,123",-1.54478,5.81286,-7.15629
"247,125",-5.02687,4.27193,-7.50536
"247,127",-1.08602,6.00624,-6.15428
"247,129",-1.00526,5.94417,-6.27524
"247,131",-1.46789,5.77167,-6.34165
"247,133",-1.77781,5.6151,-7.32496
"250,1",-1.45182,5.84928,-8.18753
"250,3",-1.7619,5.33467,-8.07642
"250,5",-1.533,5.48751,-8.23908
"250,7",-1.58813,5.51937,-8.35207
"250,9",-4.91391,4.1044,-7.85011
"250,11",-4.89445,4.33532,-7.75283
"250,13",-2.64108,5.11587,-8.19778
"250,15",-2.38513,5.7167,-7.68971
"250,17",-2.5562,5.27805,-8.02892
"250,19",-2.45414,5.2085,-8.25008
"250,21",-5.1037,4.27448,-7.65973
"250,23",-5.19756,4.12213,-7.65031
"250,25",-3.58369,4.87888,-7.95155
"250,27",-4.86496,4.29676,-7.75749
"250,29",-4.68034,4.41339,-7.85204
"250,31",-2.12044,5.55856,-7.70745
"250,33",-2.36058,5.33275,-8.06475
"250,35",-3.26742,5.06923,-8.00193
"250,37",-2.96548,5.04648,-8.04738
"250,39",-3.19415,5.05962,-8.19368
"250,41",-2.27789,5.44332,-7.85871
"250,43",-4.33985,4.54122,-7.87591
"250,45",-4.48663,4.51088,-7.8553
"250,47",-5.27246,4.28281,-7.69147
"250,49",-5.09334,4.23929,-7.88914
"250,51",-3.20212,5.08394,-7.95451
"250,53",-4.83547,4.26585,-7.88306
"250,55",-4.96561,4.4217,-7.87743
"250,57",-5.11415,4.12336,-7.93501
"250,59",-4.91175,4.29132,-7.75532
"250,61",-5.16137,4.23894,-7.66553
"250,63",-4.17388,4.54495,-7.92237
"250,65",-5.29574,4.00809,-7.94661
"250,67",-5.24505,4.23673,-7.74233
"250,69",-5.08997,4.10355,-7.9094
"250,71",-5.22532,4.14883,-7.87256
"250,73",-4.96345,4.04914,-8.04083
"250,75",-5.03583,4.21289,-7.9105
"250,77",-4.93554,4.33971,-8.00377
"250,79",-4.6051,4.45876,-7.87139
"250,81",-2.34932,5.5303,-7.91369
"250,83",-3.41595,5.0433,-7.9086
"250,85",-3.77521,4.73701,-8.04215
"250,87",-3.61646,4.86825,-7.91945
"250,89",-4.55962,4.45872,-7.81565
"250,91",-5.07939,4.12477,-7.87835
"250,93",-2.24045,5.30422,-7.95213
"250,95",-2.63021,5.54173,-7.88245
"250,97",-2.01754,5.52487,-7.91288
"250,99",-4.81336,4.33712,-7.88474
"250,101",-2.20485,5.27722,-7.8044
"250,103",-2.29035,5.86258,-7.91372
"250,105",-2.30141,6.04656,-7.82097
"250,107",-5.2615,4.24164,-7.94954
"250,109",-1.96958,5.6927,-8.23808
"250,111",-2.03204,5.24897,-7.8276
"250,113",-5.2861,3.98317,-7.76125
"250,115",-5.0304,4.34488,-7.76516
"250,117",-2.12838,5.44083,-7.70964
"250,119",-1.47648,5.89514,-7.95437
"250,121",-1.59217,5.67209,-7.49016
"250,123",-1.13555,5.99951,-6.45094
"250,125",-5.06508,4.33417,-7.38084
"250,127",-1.15137,5.96832,-6.2717
"250,129",-1.13842,6.00199,-6.29821
"250,131",-1.34196,5.98011,-6.47782
"250,133",-1.12568,5.96632,-6.26879
"253,1",-2.11635,6.11453,-7.98407
"253,3",-2.41295,5.59007,-8.31462
"253,5",-2.4951,5.71906,-7.77508
"253,7",-2.97902,5.19246,-8.08984
"253,9",-2.35938,5.43925,-8.09045
"253,11",-2.4378,6.12602,-7.87735
"253,13",-2.42672,5.64785,-7.70145
"253,15",-2.41143,5.55549,-8.00037
"253,17",-3.5584,4.84258,-8.00694
"253,19",-5.21806,4.13325,-7.65302
"253,21",-5.33586,4.13323,-7.8161
"253,23",-5.22097,4.15177,-7.8236
"253,25",-1.96109,5.65505,-7.91182
"253,27",-2.88223,4.98619,-8.17393
"253,29",-2.1703,5.60076,-8.21656
"253,31",-1.84591,5.48058,-7.70592
"253,33",-1.5654,5.71267,-8.10189
"253,35",-4.75645,4.34847,-7.79677
"253,37",-2.65411,5.44087,-7.72337
"253,39",-3.10996,5.0671,-8.13825
"253,41",-4.83277,4.36114,-7.81718
"253,43",-4.71587,4.40528,-8.00567
