ID,a,b,c,d
8733,100,1,800,1000
8734,100,1,800,1000
8735,100,1,800,1000
8736,100,1,800,1000
8737,100,1,800,1000
8738,100,1,800,1000
8739,100,1,800,1000
8740,100,1,800,1000
8741,100,1,800,1000
8742,100,1,800,1000
8743,100,1,800,1000
8744,100,1,800,1000
8745,100,1,800,1000
8746,100,1,800,1000
8747,100,1,800,1000
8748,100,1,800,1000
8749,100,1,800,1000
8750,100,1,800,1000
8751,100,1,800,1000
8752,100,1,800,1000
8753,100,1,800,1000
8754,100,1,800,1000
8755,100,1,800,1000
8756,100,1,800,1000
8757,100,1,800,1000
8758,100,1,800,1000
8759,100,1,800,1000
8760,100,1,800,1000
8761,100,1,800,1000
8762,100,1,800,1000
8763,100,1,800,1000
8764,100,1,800,1000
8765,100,1,800,1000
8766,100,1,800,1000
8767,100,1,800,1000
8768,100,1,800,1000
8769,100,1,800,1000
8770,100,1,800,1000
8771,100,1,800,1000
8772,100,1,800,1000
8773,100,1,800,1000
8774,100,1,800,1000
8775,100,1,800,1000
8776,100,1,800,1000
8777,100,1,800,1000
8778,100,1,800,1000
8779,100,1,800,1000
8780,100,1,800,1000
8781,100,1,800,1000
8782,100,1,800,1000
8783,100,1,800,1000
8784,100,1,800,1000
8785,100,1,800,1000
8786,100,1,800,1000
8787,100,1,800,1000
8788,100,1,800,1000
8789,100,1,800,1000
8790,100,1,800,1000
8791,100,1,800,1000
8792,100,1,800,1000
8793,100,1,800,1000
8794,100,1,800,1000
8795,100,1,800,1000
8796,100,1,800,1000
8797,100,1,800,1000
8798,100,1,800,1000
8799,100,1,800,1000
8800,100,1,800,1000
8801,100,1,800,1000
8802,100,1,800,1000
8803,100,1,800,1000
8804,100,1,800,1000
8805,100,1,800,1000
8806,100,1,800,1000
8807,100,1,800,1000
8808,100,1,800,1000
8809,100,1,800,1000
8810,100,1,800,1000
8811,100,1,800,1000
8812,100,1,800,1000
8813,100,1,800,1000
8814,100,1,800,1000
8815,100,1,800,1000
8816,100,1,800,1000
8817,100,1,800,1000
8818,100,1,800,1000
8819,100,1,800,1000
8820,100,1,800,1000
8821,100,1,800,1000
8822,100,1,800,1000
8823,100,1,800,1000
8824,100,1,800,1000
8825,100,1,800,1000
8826,100,1,800,1000
8827,100,1,800,1000
8828,100,1,800,1000
8829,100,1,800,1000
8830,100,1,800,1000
8831,100,1,800,1000
8832,100,1,800,1000
8833,100,1,800,1000
8834,100,1,800,1000
8835,100,1,800,1000
8836,100,1,800,1000
8837,100,1,800,1000
8838,100,1,800,1000
8839,100,1,800,1000
8840,100,1,800,1000
8841,100,1,800,1000
8842,100,1,800,1000
8843,100,1,800,1000
8844,100,1,800,1000
8845,100,1,800,1000
8846,100,1,800,1000
8847,100,1,800,1000
8848,100,1,800,1000
8849,100,1,800,1000
8850,100,1,800,1000
8851,100,1,800,1000
8852,100,1,800,1000
8853,100,1,800,1000
8854,100,1,800,1000
8855,100,1,800,1000
8856,100,1,800,1000
8857,100,1,800,1000
8858,100,1,800,1000
8859,100,1,800,1000
8860,100,1,800,1000
8861,100,1,800,1000
8862,100,1,800,1000
8863,100,1,800,1000
8864,100,1,800,1000
8865,100,1,800,1000
8866,100,1,800,1000
8867,100,1,800,1000
8868,100,1,800,1000
8869,100,1,800,1000
8870,100,1,800,1000
8871,100,1,800,1000
8872,100,1,800,1000
8873,100,1,800,1000
8874,100,1,800,1000
8875,100,1,800,1000
8876,100,1,800,1000
8877,100,1,800,1000
8878,100,1,800,1000
8879,100,1,800,1000
8880,100,1,800,1000
8881,100,1,800,1000
8882,100,1,800,1000
8883,100,1,800,1000
8884,100,1,800,1000
8885,100,1,800,1000
8886,100,1,800,1000
8887,100,1,800,1000
8888,100,1,800,1000
8889,100,1,800,1000
8890,100,1,800,1000
8891,100,1,800,1000
8892,100,1,800,1000
8893,100,1,800,1000
8894,100,1,800,1000
8895,100,1,800,1000
8896,100,1,800,1000
8897,100,1,800,1000
8898,100,1,800,1000
8899,100,1,800,1000
8900,100,1,800,1000
8901,100,1,800,1000
8902,100,1,800,1000
8903,100,1,800,1000
8904,100,1,800,1000
8905,100,1,800,1000
8906,100,1,800,1000
8907,100,1,800,1000
8908,100,1,800,1000
8909,100,1,800,1000
8910,100,1,800,1000
8911,100,1,800,1000
8912,100,1,800,1000
8913,100,1,800,1000
8914,100,1,800,1000
8915,100,1,800,1000
8916,100,1,800,1000
8917,100,1,800,1000
8918,100,1,800,1000
8919,100,1,800,1000
8920,100,1,800,1000
8921,100,1,800,1000
8922,100,1,800,1000
8923,100,1,800,1000
8924,100,1,800,1000
8925,100,1,800,1000
8926,100,1,800,1000
8927,100,1,800,1000
8928,100,1,800,1000
8929,100,1,800,1000
8930,100,1,800,1000
8931,100,1,800,1000
8932,100,1,800,1000
8933,100,1,800,1000
8934,100,1,800,1000
8935,100,1,800,1000
8936,100,1,800,1000
8937,100,1,800,1000
8938,100,1,800,1000
8939,100,1,800,1000
8940,100,1,800,1000
8941,100,1,800,1000
8942,100,1,800,1000
8943,100,1,800,1000
8944,100,1,800,1000
8945,100,1,800,1000
8946,100,1,800,1000
8947,100,1,800,1000
8948,100,1,800,1000
8949,100,1,800,1000
8950,100,1,800,1000
8951,100,1,800,1000
8952,100,1,800,1000
8953,100,1,800,1000
8954,100,1,800,1000
8955,100,1,800,1000
8956,100,1,800,1000
8957,100,1,800,1000
8958,100,1,800,1000
8959,100,1,800,1000
8960,100,1,800,1000
8961,100,1,800,1000
8962,100,1,800,1000
8963,100,1,800,1000
8964,100,1,800,1000
8965,100,1,800,1000
8966,100,1,800,1000
8967,100,1,800,1000
8968,100,1,800,1000
8969,100,1,800,1000
8970,100,1,800,1000
8971,100,1,800,1000
8972,100,1,800,1000
8973,100,1,800,1000
8974,100,1,800,1000
8975,100,1,800,1000
8976,100,1,800,1000
8977,100,1,800,1000
8978,100,1,800,1000
8979,100,1,800,1000
8980,100,1,800,1000
8981,100,1,800,1000
8982,100,1,800,1000
8983,100,1,800,1000
8984,100,1,800,1000
8985,100,1,800,1000
8986,100,1,800,1000
8987,100,1,800,1000
8988,100,1,800,1000
8989,100,1,800,1000
8990,100,1,800,1000
8991,100,1,800,1000
8992,100,1,800,1000
8993,100,1,800,1000
8994,100,1,800,1000
8995,100,1,800,1000
8996,100,1,800,1000
8997,100,1,800,1000
8998,100,1,800,1000
8999,100,1,800,1000
9000,100,1,800,1000
9001,100,1,800,1000
9002,100,1,800,1000
9003,100,1,800,1000
9004,100,1,800,1000
9005,100,1,800,1000
9006,100,1,800,1000
9007,100,1,800,1000
9008,100,1,800,1000
9009,100,1,800,1000
9010,100,1,800,1000
9011,100,1,800,1000
9012,100,1,800,1000
9013,100,1,800,1000
9014,100,1,800,1000
9015,100,1,800,1000
9016,100,1,800,1000
9017,100,1,800,1000
9018,100,1,800,1000
9019,100,1,800,1000
9020,100,1,800,1000
9021,100,1,800,1000
9022,100,1,800,1000
9023,100,1,800,1000
9024,100,1,800,1000
9025,100,1,800,1000
9026,100,1,800,1000
9027,100,1,800,1000
9028,100,1,800,1000
9029,100,1,800,1000
9030,100,1,800,1000
9031,100,1,800,1000
9032,100,1,800,1000
9033,100,1,800,1000
9034,100,1,800,1000
9035,100,1,800,1000
9036,100,1,800,1000
9037,100,1,800,1000
9038,100,1,800,1000
9039,100,1,800,1000
9040,100,1,800,1000
9041,100,1,800,1000
9042,100,1,800,1000
9043,100,1,800,1000
9044,100,1,800,1000
9045,100,1,800,1000
9046,100,1,800,1000
9047,100,1,800,1000
9048,100,1,800,1000
9049,100,1,800,1000
9050,100,1,800,1000
9051,100,1,800,1000
9052,100,1,800,1000
9053,100,1,800,1000
9054,100,1,800,1000
9055,100,1,800,1000
9056,100,1,800,1000
9057,100,1,800,1000
9058,100,1,800,1000
9059,100,1,800,1000
9060,100,1,800,1000
9061,100,1,800,1000
9062,100,1,800,1000
9063,100,1,800,1000
9064,100,1,800,1000
9065,100,1,800,1000
9066,100,1,800,1000
9067,100,1,800,1000
9068,100,1,800,1000
9069,100,1,800,1000
9070,100,1,800,1000
9071,100,1,800,1000
9072,100,1,800,1000
9073,100,1,800,1000
9074,100,1,800,1000
9075,100,1,800,1000
9076,100,1,800,1000
9077,100,1,800,1000
9078,100,1,800,1000
9079,100,1,800,1000
9080,100,1,800,1000
9081,100,1,800,1000
9082,100,1,800,1000
9083,100,1,800,1000
9084,100,1,800,1000
9085,100,1,800,1000
9086,100,1,800,1000
9087,100,1,800,1000
9088,100,1,800,1000
9089,100,1,800,1000
9090,100,1,800,1000
9091,100,1,800,1000
9092,100,1,800,1000
9093,100,1,800,1000
9094,100,1,800,1000
9095,100,1,800,1000
9096,100,1,800,1000
9097,100,1,800,1000
9098,100,1,800,1000
9099,100,1,800,1000
9100,100,1,800,1000
9101,100,1,800,1000
9102,100,1,800,1000
9103,100,1,800,1000
9104,100,1,800,1000
9105,100,1,800,1000
9106,100,1,800,1000
9107,100,1,800,1000
9108,100,1,800,1000
9109,100,1,800,1000
9110,100,1,800,1000
9111,100,1,800,1000
9112,100,1,800,1000
9113,100,1,800,1000
9114,100,1,800,1000
9115,100,1,800,1000
9116,100,1,800,1000
9117,100,1,800,1000
9118,100,1,800,1000
9119,100,1,800,1000
9120,100,1,800,1000
9121,100,1,800,1000
9122,100,1,800,1000
9123,100,1,800,1000
9124,100,1,800,1000
9125,100,1,800,1000
9126,100,1,800,1000
9127,100,1,800,1000
9128,100,1,800,1000
9129,100,1,800,1000
9130,100,1,800,1000
9131,100,1,800,1000
9132,100,1,800,1000
9133,100,1,800,1000
9134,100,1,800,1000
9135,100,1,800,1000
9136,100,1,800,1000
9137,100,1,800,1000
9138,100,1,800,1000
9139,100,1,800,1000
9140,100,1,800,1000
9141,100,1,800,1000
9142,100,1,800,1000
9143,100,1,800,1000
9144,100,1,800,1000
9145,100,1,800,1000
9146,100,1,800,1000
9147,100,1,800,1000
9148,100,1,800,1000
9149,100,1,800,1000
9150,100,1,800,1000
9151,100,1,800,1000
9152,100,1,800,1000
9153,100,1,800,1000
9154,100,1,800,1000
9155,100,1,800,1000
9156,100,1,800,1000
9157,100,1,800,1000
9158,100,1,800,1000
9159,100,1,800,1000
9160,100,1,800,1000
9161,100,1,800,1000
9162,100,1,800,1000
9163,100,1,800,1000
9164,100,1,800,1000
9165,100,1,800,1000
9166,100,1,800,1000
9167,100,1,800,1000
9168,100,1,800,1000
9169,100,1,800,1000
9170,100,1,800,1000
9171,100,1,800,1000
9172,100,1,800,1000
9173,100,1,800,1000
9174,100,1,800,1000
9175,100,1,800,1000
9176,100,1,800,1000
9177,100,1,800,1000
9178,100,1,800,1000
9179,100,1,800,1000
9180,100,1,800,1000
9181,100,1,800,1000
9182,100,1,800,1000
9183,100,1,800,1000
9184,100,1,800,1000
9185,100,1,800,1000
9186,100,1,800,1000
9187,100,1,800,1000
9188,100,1,800,1000
9189,100,1,800,1000
9190,100,1,800,1000
9191,100,1,800,1000
9192,100,1,800,1000
9193,100,1,800,1000
9194,100,1,800,1000
9195,100,1,800,1000
9196,100,1,800,1000
9197,100,1,800,1000
9198,100,1,800,1000
9199,100,1,800,1000
9200,100,1,800,1000
9201,100,1,800,1000
9202,100,1,800,1000
9203,100,1,800,1000
9204,100,1,800,1000
9205,100,1,800,1000
9206,100,1,800,1000
9207,100,1,800,1000
9208,100,1,800,1000
9209,100,1,800,1000
9210,100,1,800,1000
9211,100,1,800,1000
9212,100,1,800,1000
9213,100,1,800,1000
9214,100,1,800,1000
9215,100,1,800,1000
9216,100,1,800,1000
9217,100,1,800,1000
9218,100,1,800,1000
9219,100,1,800,1000
9220,100,1,800,1000
9221,100,1,800,1000
9222,100,1,800,1000
9223,100,1,800,1000
9224,100,1,800,1000
9225,100,1,800,1000
9226,100,1,800,1000
9227,100,1,800,1000
9228,100,1,800,1000
9229,100,1,800,1000
9230,100,1,800,1000
9231,100,1,800,1000
9232,100,1,800,1000
9233,100,1,800,1000
9234,100,1,800,1000
9235,100,1,800,1000
9236,100,1,800,1000
9237,100,1,800,1000
9238,100,1,800,1000
9239,100,1,800,1000
9240,100,1,800,1000
9241,100,1,800,1000
9242,100,1,800,1000
9243,100,1,800,1000
9244,100,1,800,1000
9245,100,1,800,1000
9246,100,1,800,1000
9247,100,1,800,1000
9248,100,1,800,1000
9249,100,1,800,1000
9250,100,1,800,1000
9251,100,1,800,1000
9252,100,1,800,1000
9253,100,1,800,1000
9254,100,1,800,1000
9255,100,1,800,1000
9256,100,1,800,1000
9257,100,1,800,1000
9258,100,1,800,1000
9259,100,1,800,1000
9260,100,1,800,1000
9261,100,1,800,1000
9262,100,1,800,1000
9263,100,1,800,1000
9264,100,1,800,1000
9265,100,1,800,1000
9266,100,1,800,1000
9267,100,1,800,1000
9268,100,1,800,1000
9269,100,1,800,1000
9270,100,1,800,1000
9271,100,1,800,1000
9272,100,1,800,1000
9273,100,1,800,1000
9274,100,1,800,1000
9275,100,1,800,1000
9276,100,1,800,1000
9277,100,1,800,1000
9278,100,1,800,1000
9279,100,1,800,1000
9280,100,1,800,1000
9281,100,1,800,1000
9282,100,1,800,1000
9283,100,1,800,1000
9284,100,1,800,1000
9285,100,1,800,1000
9286,100,1,800,1000
9287,100,1,800,1000
9288,100,1,800,1000
9289,100,1,800,1000
9290,100,1,800,1000
9291,100,1,800,1000
9292,100,1,800,1000
9293,100,1,800,1000
9294,100,1,800,1000
9295,100,1,800,1000
9296,100,1,800,1000
9297,100,1,800,1000
9298,100,1,800,1000
9299,100,1,800,1000
9300,100,1,800,1000
9301,100,1,800,1000
9302,100,1,800,1000
9303,100,1,800,1000
9304,100,1,800,1000
9305,100,1,800,1000
9306,100,1,800,1000
9307,100,1,800,1000
9308,100,1,800,1000
9309,100,1,800,1000
9310,100,1,800,1000
9311,100,1,800,1000
9312,100,1,800,1000
9313,100,1,800,1000
9314,100,1,800,1000
9315,100,1,800,1000
9316,100,1,800,1000
9317,100,1,800,1000
9318,100,1,800,1000
9319,100,1,800,1000
9320,100,1,800,1000
9321,100,1,800,1000
9322,100,1,800,1000
9323,100,1,800,1000
9324,100,1,800,1000
9325,100,1,800,1000
9326,100,1,800,1000
9327,100,1,800,1000
9328,100,1,800,1000
9329,100,1,800,1000
9330,100,1,800,1000
9331,100,1,800,1000
9332,100,1,800,1000
9333,100,1,800,1000
9334,100,1,800,1000
9335,100,1,800,1000
9336,100,1,800,1000
9337,100,1,800,1000
9338,100,1,800,1000
9339,100,1,800,1000
9340,100,1,800,1000
9341,100,1,800,1000
9342,100,1,800,1000
9343,100,1,800,1000
9344,100,1,800,1000
9345,100,1,800,1000
9346,100,1,800,1000
9347,100,1,800,1000
9348,100,1,800,1000
9349,100,1,800,1000
9350,100,1,800,1000
9351,100,1,800,1000
9352,100,1,800,1000
9353,100,1,800,1000
9354,100,1,800,1000
9355,100,1,800,1000
9356,100,1,800,1000
9357,100,1,800,1000
9358,100,1,800,1000
9359,100,1,800,1000
9360,100,1,800,1000
9361,100,1,800,1000
9362,100,1,800,1000
9363,100,1,800,1000
9364,100,1,800,1000
9365,100,1,800,1000
9366,100,1,800,1000
9367,100,1,800,1000
9368,100,1,800,1000
9369,100,1,800,1000
9370,100,1,800,1000
9371,100,1,800,1000
9372,100,1,800,1000
9373,100,1,800,1000
9374,100,1,800,1000
9375,100,1,800,1000
9376,100,1,800,1000
9377,100,1,800,1000
9378,100,1,800,1000
9379,100,1,800,1000
9380,100,1,800,1000
9381,100,1,800,1000
9382,100,1,800,1000
9383,100,1,800,1000
9384,100,1,800,1000
9385,100,1,800,1000
9386,100,1,800,1000
9387,100,1,800,1000
9388,100,1,800,1000
9389,100,1,800,1000
9390,100,1,800,1000
9391,100,1,800,1000
9392,100,1,800,1000
9393,100,1,800,1000
9394,100,1,800,1000
9395,100,1,800,1000
9396,100,1,800,1000
9397,100,1,800,1000
9398,100,1,800,1000
9399,100,1,800,1000
9400,100,1,800,1000
9401,100,1,800,1000
9402,100,1,800,1000
9403,100,1,800,1000
9404,100,1,800,1000
9405,100,1,800,1000
9406,100,1,800,1000
9407,100,1,800,1000
9408,100,1,800,1000
9409,100,1,800,1000
9410,100,1,800,1000
9411,100,1,800,1000
9412,100,1,800,1000
9413,100,1,800,1000
9414,100,1,800,1000
9415,100,1,800,1000
9416,100,1,800,1000
9417,100,1,800,1000
9418,100,1,800,1000
9419,100,1,800,1000
9420,100,1,800,1000
9421,100,1,800,1000
9422,100,1,800,1000
9423,100,1,800,1000
9424,100,1,800,1000
9425,100,1,800,1000
9426,100,1,800,1000
9427,100,1,800,1000
9428,100,1,800,1000
9429,100,1,800,1000
9430,100,1,800,1000
9431,100,1,800,1000
9432,100,1,800,1000
9433,100,1,800,1000
9434,100,1,800,1000
9435,100,1,800,1000
9436,100,1,800,1000
9437,100,1,800,1000
9438,100,1,800,1000
9439,100,1,800,1000
9440,100,1,800,1000
9441,100,1,800,1000
9442,100,1,800,1000
9443,100,1,800,1000
9444,100,1,800,1000
9445,100,1,800,1000
9446,100,1,800,1000
9447,100,1,800,1000
9448,100,1,800,1000
9449,100,1,800,1000
9450,100,1,800,1000
9451,100,1,800,1000
9452,100,1,800,1000
9453,100,1,800,1000
9454,100,1,800,1000
9455,100,1,800,1000
9456,100,1,800,1000
9457,100,1,800,1000
9458,100,1,800,1000
9459,100,1,800,1000
9460,100,1,800,1000
9461,100,1,800,1000
9462,100,1,800,1000
9463,100,1,800,1000
9464,100,1,800,1000
9465,100,1,800,1000
9466,100,1,800,1000
9467,100,1,800,1000
9468,100,1,800,1000
9469,100,1,800,1000
9470,100,1,800,1000
9471,100,1,800,1000
9472,100,1,800,1000
9473,100,1,800,1000
9474,100,1,800,1000
9475,100,1,800,1000
9476,100,1,800,1000
9477,100,1,800,1000
9478,100,1,800,1000
9479,100,1,800,1000
9480,100,1,800,1000
9481,100,1,800,1000
9482,100,1,800,1000
9483,100,1,800,1000
9484,100,1,800,1000
9485,100,1,800,1000
9486,100,1,800,1000
9487,100,1,800,1000
9488,100,1,800,1000
9489,100,1,800,1000
9490,100,1,800,1000
9491,100,1,800,1000
9492,100,1,800,1000
9493,100,1,800,1000
9494,100,1,800,1000
9495,100,1,800,1000
9496,100,1,800,1000
9497,100,1,800,1000
9498,100,1,800,1000
9499,100,1,800,1000
9500,100,1,800,1000
9501,100,1,800,1000
9502,100,1,800,1000
9503,100,1,800,1000
9504,100,1,800,1000
9505,100,1,800,1000
9506,100,1,800,1000
9507,100,1,800,1000
9508,100,1,800,1000
9509,100,1,800,1000
9510,100,1,800,1000
9511,100,1,800,1000
9512,100,1,800,1000
9513,100,1,800,1000
9514,100,1,800,1000
9515,100,1,800,1000
9516,100,1,800,1000
9517,100,1,800,1000
9518,100,1,800,1000
9519,100,1,800,1000
9520,100,1,800,1000
9521,100,1,800,1000
9522,100,1,800,1000
9523,100,1,800,1000
9524,100,1,800,1000
9525,100,1,800,1000
9526,100,1,800,1000
9527,100,1,800,1000
9528,100,1,800,1000
9529,100,1,800,1000
9530,100,1,800,1000
9531,100,1,800,1000
9532,100,1,800,1000
9533,100,1,800,1000
9534,100,1,800,1000
9535,100,1,800,1000
9536,100,1,800,1000
9537,100,1,800,1000
9538,100,1,800,1000
9539,100,1,800,1000
9540,100,1,800,1000
9541,100,1,800,1000
9542,100,1,800,1000
9543,100,1,800,1000
9544,100,1,800,1000
9545,100,1,800,1000
9546,100,1,800,1000
9547,100,1,800,1000
9548,100,1,800,1000
9549,100,1,800,1000
9550,100,1,800,1000
9551,100,1,800,1000
9552,100,1,800,1000
9553,100,1,800,1000
9554,100,1,800,1000
9555,100,1,800,1000
9556,100,1,800,1000
9557,100,1,800,1000
9558,100,1,800,1000
9559,100,1,800,1000
9560,100,1,800,1000
9561,100,1,800,1000
9562,100,1,800,1000
9563,100,1,800,1000
9564,100,1,800,1000
9565,100,1,800,1000
9566,100,1,800,1000
9567,100,1,800,1000
9568,100,1,800,1000
9569,100,1,800,1000
9570,100,1,800,1000
9571,100,1,800,1000
9572,100,1,800,1000
9573,100,1,800,1000
9574,100,1,800,1000
9575,100,1,800,1000
9576,100,1,800,1000
9577,100,1,800,1000
9578,100,1,800,1000
9579,100,1,800,1000
9580,100,1,800,1000
9581,100,1,800,1000
9582,100,1,800,1000
9583,100,1,800,1000
9584,100,1,800,1000
9585,100,1,800,1000
9586,100,1,800,1000
9587,100,1,800,1000
9588,100,1,800,1000
9589,100,1,800,1000
9590,100,1,800,1000
9591,100,1,800,1000
9592,100,1,800,1000
9593,100,1,800,1000
9594,100,1,800,1000
9595,100,1,800,1000
9596,100,1,800,1000
9597,100,1,800,1000
9598,100,1,800,1000
9599,100,1,800,1000
9600,100,1,800,1000
9601,100,1,800,1000
9602,100,1,800,1000
9603,100,1,800,1000
9604,100,1,800,1000
9605,100,1,800,1000
9606,100,1,800,1000
9607,100,1,800,1000
9608,100,1,800,1000
9609,100,1,800,1000
9610,100,1,800,1000
9611,100,1,800,1000
9612,100,1,800,1000
9613,100,1,800,1000
9614,100,1,800,1000
9615,100,1,800,1000
9616,100,1,800,1000
9617,100,1,800,1000
9618,100,1,800,1000
9619,100,1,800,1000
9620,100,1,800,1000
9621,100,1,800,1000
9622,100,1,800,1000
9623,100,1,800,1000
9624,100,1,800,1000
9625,100,1,800,1000
9626,100,1,800,1000
9627,100,1,800,1000
9628,100,1,800,1000
9629,100,1,800,1000
9630,100,1,800,1000
9631,100,1,800,1000
9632,100,1,800,1000
9633,100,1,800,1000
9634,100,1,800,1000
9635,100,1,800,1000
9636,100,1,800,1000
9637,100,1,800,1000
9638,100,1,800,1000
9639,100,1,800,1000
9640,100,1,800,1000
9641,100,1,800,1000
9642,100,1,800,1000
9643,100,1,800,1000
9644,100,1,800,1000
9645,100,1,800,1000
9646,100,1,800,1000
9647,100,1,800,1000
9648,100,1,800,1000
9649,100,1,800,1000
9650,100,1,800,1000
9651,100,1,800,1000
9652,100,1,800,1000
9653,100,1,800,1000
9654,100,1,800,1000
9655,100,1,800,1000
9656,100,1,800,1000
9657,100,1,800,1000
9658,100,1,800,1000
9659,100,1,800,1000
9660,100,1,800,1000
9661,100,1,800,1000
9662,100,1,800,1000
9663,100,1,800,1000
9664,100,1,800,1000
9665,100,1,800,1000
9666,100,1,800,1000
9667,100,1,800,1000
9668,100,1,800,1000
9669,100,1,800,1000
9670,100,1,800,1000
9671,100,1,800,1000
9672,100,1,800,1000
9673,100,1,800,1000
9674,100,1,800,1000
9675,100,1,800,1000
9676,100,1,800,1000
9677,100,1,800,1000
9678,100,1,800,1000
9679,100,1,800,1000
9680,100,1,800,1000
9681,100,1,800,1000
9682,100,1,800,1000
9683,100,1,800,1000
9684,100,1,800,1000
9685,100,1,800,1000
9686,100,1,800,1000
9687,100,1,800,1000
9688,100,1,800,1000
9689,100,1,800,1000
9690,100,1,800,1000
9691,100,1,800,1000
9692,100,1,800,1000
9693,100,1,800,1000
9694,100,1,800,1000
9695,100,1,800,1000
9696,100,1,800,1000
9697,100,1,800,1000
9698,100,1,800,1000
9699,100,1,800,1000
9700,100,1,800,1000
9701,100,1,800,1000
9702,100,1,800,1000
9703,100,1,800,1000
9704,100,1,800,1000
9705,100,1,800,1000
9706,100,1,800,1000
9707,100,1,800,1000
9708,100,1,800,1000
9709,100,1,800,1000
9710,100,1,800,1000
9711,100,1,800,1000
9712,100,1,800,1000
9713,100,1,800,1000
9714,100,1,800,1000
9715,100,1,800,1000
9716,100,1,800,1000
9717,100,1,800,1000
9718,100,1,800,1000
9719,100,1,800,1000
9720,100,1,800,1000
9721,100,1,800,1000
9722,100,1,800,1000
9723,100,1,800,1000
9724,100,1,800,1000
9725,100,1,800,1000
9726,100,1,800,1000
9727,100,1,800,1000
9728,100,1,800,1000
9729,100,1,800,1000
9730,100,1,800,1000
9731,100,1,800,1000
9732,100,1,800,1000
9733,100,1,800,1000
9734,100,1,800,1000
9735,100,1,800,1000
9736,100,1,800,1000
9737,100,1,800,1000
9738,100,1,800,1000
9739,100,1,800,1000
9740,100,1,800,1000
9741,100,1,800,1000
9742,100,1,800,1000
9743,100,1,800,1000
9744,100,1,800,1000
9745,100,1,800,1000
9746,100,1,800,1000
9747,100,1,800,1000
9748,100,1,800,1000
9749,100,1,800,1000
9750,100,1,800,1000
9751,100,1,800,1000
9752,100,1,800,1000
9753,100,1,800,1000
9754,100,1,800,1000
9755,100,1,800,1000
9756,100,1,800,1000
9757,100,1,800,1000
9758,100,1,800,1000
9759,100,1,800,1000
9760,100,1,800,1000
9761,100,1,800,1000
9762,100,1,800,1000
9763,100,1,800,1000
9764,100,1,800,1000
9765,100,1,800,1000
9766,100,1,800,1000
9767,100,1,800,1000
9768,100,1,800,1000
9769,100,1,800,1000
9770,100,1,800,1000
9771,100,1,800,1000
9772,100,1,800,1000
9773,100,1,800,1000
9774,100,1,800,1000
9775,100,1,800,1000
9776,100,1,800,1000
9777,100,1,800,1000
9778,100,1,800,1000
9779,100,1,800,1000
9780,100,1,800,1000
9781,100,1,800,1000
9782,100,1,800,1000
9783,100,1,800,1000
9784,100,1,800,1000
9785,100,1,800,1000
9786,100,1,800,1000
9787,100,1,800,1000
9788,100,1,800,1000
9789,100,1,800,1000
9790,100,1,800,1000
9791,100,1,800,1000
9792,100,1,800,1000
9793,100,1,800,1000
9794,100,1,800,1000
9795,100,1,800,1000
9796,100,1,800,1000
9797,100,1,800,1000
9798,100,1,800,1000
9799,100,1,800,1000
9800,100,1,800,1000
9801,100,1,800,1000
9802,100,1,800,1000
9803,100,1,800,1000
9804,100,1,800,1000
9805,100,1,800,1000
9806,100,1,800,1000
9807,100,1,800,1000
9808,100,1,800,1000
9809,100,1,800,1000
9810,100,1,800,1000
9811,100,1,800,1000
9812,100,1,800,1000
9813,100,1,800,1000
9814,100,1,800,1000
9815,100,1,800,1000
9816,100,1,800,1000
9817,100,1,800,1000
