TF_name	fam_symbol	fam_description	numSequences	aln_len	aln_percent_identity	hgnc	pfam	numSpecies
TF352041	NaN	NaN	118 	2303	36.0101621578707	NaN	p450->PF00067.17->100 NPDC1->PF06809.6->1 DUF2454->PF10521.4->1 zf-AD->PF07776.10->1 zf-H2C2_2->PF13465.1->1	27
TF329841	NaN	NaN	68 	2984	53.5923985159401	TSPEAR->NaN	EPTP->PF03736.12->77 Laminin_G_2->PF02210.19->32 PHD->PF00628.24->1 Laminin_G_3->PF13385.1->5	61
TF328882	NaN	NaN	110 	485	39.4683269782529	C10orf11->NaN	LRR_1->PF00560.28->4 LRR_6->PF13516.1->1 LRR_7->PF13504.1->1 LRR_4->PF12799.2->11 LRR_8->PF13855.1->5 LRR_9->PF14580.1->46	78
TF317387	NaN	NaN	328 	687	28.4406405180115	CKLF->NaN CMTM5->NaN CMTM7->NaN CMTM6->NaN PLP2->NaN CMTM4->NaN CMTM3->NaN	MARVEL->PF01284.18->71	90
TF327571	NaN	NaN	6 	393	66.1574618096357	NaN		5
TF352428	NaN	NaN	12 	229	90.1641674365717	NaN		1
TF326882	NaN	NaN	205 	841	52.7358723520624	NANOS2->NaN NANOS3->NaN NANOS1->NaN	zf-nanos->PF05741.8->100	73
TF341665	NaN	NaN	5 	56	97.1428571428571	NaN	zf-H2C2_2->PF13465.1->100	3
TF102014	BAG5	BCL2-associated athanogene 5	45 	581	77.1878848752257	BAG5->NaN	BAG->PF02179.11->100	44
TF352496	NaN	NaN	4 	318	42.8571428571429	NaN	TIL->PF01826.12->100	2
TF343504	NaN	NaN	115 	1937	63.4584474509019	GARS->NaN	HGTP_anticodon->PF03129.15->95 WHEP-TRS->PF00458.15->84 tRNA-synt_2b->PF00587.20->99 APG5->PF04106.7->1 CHD5->PF04420.9->1	107
TF317056	NaN	NaN	11 	831	45.3304597701149	NaN	F-box->PF00646.28->9 TFIID_30kDa->PF03540.8->9	10
TF350737	NaN	NaN	267 	3638	41.3551629206309	NR5A2->NaN NR5A1->NaN NR6A1->NaN	Hormone_recep->PF00104.25->95 zf-C4->PF00105.13->93 PRP38_assoc->PF12871.2->1	97
TF325630	NaN	NaN	24 	2066	55.0289317364809	NaN	Ank_4->PF13637.1->4 Ank_2->PF12796.2->79 Dpy-30->PF05186.8->95 Ank_5->PF13857.1->8 ATP-gua_Ptrans->PF00217.14->8 ATP-gua_PtransN->PF02807.10->8 Ank->PF00023.25->8	24
TF300467	NaN	NaN	124 	1537	78.7211566434412	ACTR2->NaN	Actin->PF00022.14->100 ATP-synt_D->PF01813.12->1 Kin17_mid->PF10357.4->1 E1_DerP2_DerF2->PF02221.10->1 UDPGP->PF01704.13->1	107
TF328339	NaN	NaN	355 	4258	38.704521153958	TMTC3->NaN TMTC2->NaN TMTC1->NaN TMTC4->NaN	TPR_2->PF07719.12->23 PMT_2->PF13231.1->16 TPR_16->PF13432.1->4 TPR_1->PF00515.23->30 TPR_19->PF14559.1->8 TPR_11->PF13414.1->96 DUF1736->PF08409.6->94 TPR_7->PF13176.1->1 TPR_6->PF13174.1->12 TPR_8->PF13181.1->21 TPR_12->PF13424.1->29 TPR_14->PF13428.1->1 TPR_10->PF13374.1->3 Sel1->PF08238.7->1 VWA_2->PF13519.1->1 Thioredoxin->PF00085.15->1 TPR_9->PF13371.1->2 TPR_17->PF13431.1->1 PMT->PF02366.13->1 BTB->PF00651.26->1 BACK->PF07707.10->1 Cytochrom_C1->PF02167.10->1	102
TF322136	NaN	NaN	3 	1750	44.811858608894	NaN	F-box->PF00646.28->66 FTH->PF01827.22->100	1
TF314393	NaN	NaN	109 	1389	59.1498325618166	KIN->NaN	FHA->PF00498.21->1 Kin17_mid->PF10357.4->98 KOW->PF00467.24->1 zf-met->PF12874.2->1	102
TF105169	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10	80 	1646	55.1774895459341	DNAJC10->NaN	DnaJ->PF00226.26->88 Thioredoxin->PF00085.15->100 Sushi->PF00084.15->1	79
TF316387	NaN	NaN	127 	2644	48.6510555746978	CCAR1->NaN KIAA1967->NaN	S1-like->PF14444.1->94 DBC1->PF14443.1->96 SAP->PF02037.22->55	80
TF105466	ARL6	ADP-ribosylation factor-like 6	102 	1136	61.0586985511832	ARL6->NaN	Sugar_tr->PF00083.19->1 Arf->PF00025.16->100 S-AdoMet_synt_N->PF00438.15->1 S-AdoMet_synt_C->PF02773.11->1	88
TF354059	NaN	NaN	2 	240	55.7692307692308	NaN		2
TF324523	NaN	NaN	250 	2558	47.3758215190012	DPEP2->NaN DPEP3->NaN DPEP1->NaN	Peptidase_M19->PF01244.16->100 Ank_2->PF12796.2->1 Y_phosphatase->PF00102.22->1	91
TF350445	NaN	NaN	108 	1335	48.0597571678508	GTF2A1L->NaN GTF2A1->NaN	TFIIA->PF03153.8->100 Adap_comp_sub->PF00928.16->1	93
TF337679	NaN	NaN	17 	454	75.3838729490217	C11orf96->NaN		16
TF105047	STCH	stress 70 protein chaperone, microsome-associated	75 	1091	62.0376574644867	HSPA13->NaN	HSP70->PF00012.15->96 MreB_Mbl->PF06723.8->4 Astacin->PF01400.19->1	73
TF315769	NaN	NaN	156 	1247	21.8065761477549	NaN	7TM_GPCR_Srb->PF02175.11->33 7TM_GPCR_Srab->PF10292.4->60 7TM_GPCR_Sra->PF02117.11->5 zf-C2H2->PF00096.21->1	7
TF335742	NaN	NaN	53 	1212	49.6666227530886	SUSD1->NaN	Sushi->PF00084.15->88 EGF_CA->PF07645.10->94	52
TF351699	NaN	NaN	21 	3708	30.4604735947586	NaN	Ldl_recept_b->PF00058.12->4 Ldl_recept_a->PF00057.13->100 Ig_2->PF13895.1->9 V-set->PF07686.12->4 I-set->PF07679.11->9 Laminin_EGF->PF00053.19->4 SEA->PF01390.15->4 Laminin_B->PF00052.13->4	13
TF350862	NaN	NaN	120 	1074	31.2717852534235	NaN	zf-AD->PF07776.10->98 zf-H2C2_2->PF13465.1->99 zf-C2H2_4->PF13894.1->6 AT_hook->PF02178.14->1 zf-C2H2->PF00096.21->4 zf-met->PF12874.2->2 zf-C2H2_6->PF13912.1->2	18
TF324995	NaN	NaN	922 	11136	23.8355180212486	NaN	zf-met->PF12874.2->8 THAP->PF05485.7->2 zf-C2H2_6->PF13912.1->19 BTB->PF00651.26->1 zf-H2C2_5->PF13909.1->3 MADF_DNA_bdg->PF10545.4->1 zf-C2H2_4->PF13894.1->75 zf-C2H2->PF00096.21->79 zf-H2C2_2->PF13465.1->73 zf-AD->PF07776.10->30 zf-C2H2_2->PF12756.2->2 zf-Di19->PF05605.7->1 zf-C2H2_jaz->PF12171.3->2 Clathrin_bdg->PF15045.1->1 HTH_psq->PF05225.11->1 PAX->PF00292.13->1 COX7C->PF02935.11->1 Ion_trans->PF00520.26->1 zf-H2C2->PF09337.5->1 DUF3668->PF12416.3->1 UPF0546->PF10639.4->1 zf-C2HC_2->PF13913.1->1 AT_hook->PF02178.14->1 Arf->PF00025.16->1 EcKinase->PF02958.15->1 SH3_9->PF14604.1->1 zf-C4pol->PF14260.1->1 ELM2->PF01448.19->1 HTH_Tnp_Tc5->PF03221.11->1	57
TF323538	NaN	NaN	197 	938	39.0862707547229	NINJ1->NaN NINJ2->NaN	Ninjurin->PF04923.7->100	81
TF315949	NaN	NaN	5 	1246	82.4429198065459	NaN	PDZ_2->PF13180.1->60 LIM->PF00412.17->80 PDZ->PF00595.19->40	5
TF338390	NaN	NaN	12 	516	47.2754130648867	NaN		12
TF335676	NaN	NaN	56 	350	76.1082580424711	AP1AR->NaN		51
TF325083	NaN	NaN	192 	699	51.0722309564207	SCGN->NaN CALB2->NaN CALB1->NaN	EF-hand_5->PF13202.1->39 EF-hand_1->PF00036.27->15 EF-hand_7->PF13499.1->94 EF-hand_6->PF13405.1->56 EF-hand_8->PF13833.1->1	85
TF334746	NaN	NaN	7 	705	35.0371537941905	NaN		7
TF350091	NaN	NaN	20 	731	51.3859045981951	LUZP4->NaN		20
TF318027	NaN	NaN	24 	468	53.9175316419666	NaN	InaF-motif->PF15018.1->87	21
TF322948	NaN	NaN	23 	1989	41.9101107897788	NaN	WSN->PF02206.13->4 AAA->PF00004.24->8 Rep_fac_C->PF08542.6->4 Metallophos->PF00149.23->91 SBP56->PF05694.6->4	5
TF105919	PRPF19	PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)	108 	995	66.6034771597485	PRPF19->NaN	U-box->PF04564.10->67 WD40->PF00400.27->99 Prp19->PF08606.6->93 zf-Nse->PF11789.3->1 Collagen->PF01391.13->1 Col_cuticle_N->PF01484.12->1	104
TF323960	NaN	NaN	124 	1464	46.9247867578593	ASRGL1->NaN	Asparaginase_2->PF01112.13->100	86
TF315388	NaN	NaN	109 	3934	46.189225171945	FRMPD2->NaN PTPN13->NaN	Y_phosphatase->PF00102.22->48 FERM_N->PF09379.5->95 FERM_C->PF09380.5->99 PDZ->PF00595.19->91 FERM_M->PF00373.13->99	62
TF337048	NaN	NaN	11 	3223	61.8784660212426	NaN	Collagen->PF01391.13->9 CBM_14->PF01607.19->100	11
TF315055	NaN	NaN	69 	1634	70.280509038018	YIPF4->NaN	Yip1->PF04893.12->86	66
TF320118	NaN	NaN	10 	734	67.0366414340779	NaN		8
TF314854	NaN	NaN	107 	1539	44.8239007521368	SLC4A1AP->NaN	FHA->PF00498.21->88 dsrm->PF00035.20->38	100
TF350310	NaN	NaN	12 	1905	71.4019349623178	NaN		12
TF313038	NaN	NaN	108 	756	53.7568912806693	FNTA->NaN	PPTA->PF01239.17->100 DUF2151->PF10221.4->1	102
TF328876	NaN	NaN	165 	558	40.2642157776375	FAM9B->NaN SYCP3->NaN FAM9C->NaN	Cor1->PF04803.7->98	52
TF336879	NaN	NaN	26 	135	59.3163905002211	APOC4->NaN	APOC4->PF15119.1->100	25
TF336075	NaN	NaN	41 	314	63.1923190976283	EVI2A->NaN	EVI2A->PF05399.6->100	40
TF352435	NaN	NaN	41 	731	34.8587699214967	NaN	7TM_GPCR_Srv->PF10323.4->2 Srg->PF02118.16->100	5
TF329364	NaN	NaN	61 	1038	62.3176880920369	TMCO3->NaN	Na_H_Exchanger->PF00999.16->100	59
TF323191	NaN	NaN	220 	1522	58.342459588873	CRY1->NaN CRY2->NaN	DNA_photolyase->PF00875.13->96 FAD_binding_7->PF03441.9->100	91
TF350293	NaN	NaN	5 	1226	40.5855803726421	NaN	zf-C3HC4_4->PF15227.1->100	5
TF352567	NaN	NaN	11 	323	52.5102650242628	NaN	Peptidase_S49_N->PF08496.5->9	9
TF106231	PSMD5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	98 	908	42.1048283527724	PSMD5->NaN	Proteasom_PSMB->PF10508.4->100	94
TF315634	NaN	NaN	104 	916	42.8250120002259	SBSPON->NaN	TSP_1->PF00090.14->48 Somatomedin_B->PF01033.12->35	81
TF331094	NaN	NaN	27 	443	64.4054654270335	NaN		27
TF315397	NaN	NaN	323 	2330	56.8682650593697	PAX1->NaN PAX5->NaN PAX2->NaN PAX8->NaN PAX9->NaN	PAX->PF00292.13->100 Pax2_C->PF12403.3->42 Homeobox->PF00046.24->1	93
TF332031	NaN	NaN	217 	933	50.0786601027397	STEAP2->NaN STEAP1B->NaN STEAP1->NaN STEAP4->NaN STEAP3->NaN	F420_oxidored->PF03807.12->75 Ferric_reduct->PF01794.14->99	58
TF352758	NaN	NaN	224 	414	60.5712063881409	OR9K2->NaN	7tm_4->PF13853.1->98 7tm_1->PF00001.16->1 7TM_GPCR_Srsx->PF10320.4->1	39
TF342716	NaN	NaN	23 	1562	31.5431494177821	NaN	Furin-like->PF00757.15->82 GF_recep_IV->PF14843.1->21 Recep_L_domain->PF01030.19->100 Pkinase_Tyr->PF07714.12->4	19
TF352620	NaN	NaN	203 	712	39.9318647269386	SERPINE2->NaN SERPINI1->NaN SERPINE1->NaN SERPINE3->NaN	Serpin->PF00079.15->100	56
TF338457	NaN	NaN	83 	360	43.894637934575	CAMP->NaN	Cathelicidins->PF00666.12->100 CAP18_C->PF12153.3->24	41
TF350089	NaN	NaN	8 	2333	45.5137953508581	NaN	PHD->PF00628.24->87 SET->PF00856.23->12	5
TF351370	NaN	NaN	15 	692	46.6055533413046	NaN	Phytochelatin->PF05023.9->100 Phytochelatin_C->PF09328.5->13	12
TF314246	NaN	NaN	95 	2020	47.9230304841482	INPP5A->NaN	Exo_endo_phos->PF03372.18->81	79
TF343258	NaN	NaN	6 	349	33.4031413612565	NaN	Aldolase_II->PF00596.16->100	4
TF312874	NaN	NaN	162 	362	39.8891841886574	VTI1B->NaN VTI1A->NaN	V-SNARE_C->PF12352.3->93 V-SNARE->PF05008.10->96 Sec20->PF03908.8->1	98
TF105251	SPG3A	spastic paraplegia 3A (autosomal dominant)	241 	1745	56.7196929469372	ATL3->NaN ATL2->NaN ATL1->NaN	HTH_Tnp_Tc3_2->PF01498.13->1 GBP_C->PF02841.9->46 GBP->PF02263.14->100 Transposase_1->PF01359.13->1	106
TF332290	NaN	NaN	56 	1096	69.8847372293046	DHX40->NaN	HA2->PF04408.18->85 DEAD->PF00270.24->80 OB_NTP_bind->PF07717.11->94 Helicase_C->PF00271.26->87 T2SE->PF00437.15->7	55
TF341193	NaN	NaN	5 	266	41.501210653753	NaN		4
TF329462	NaN	NaN	72 	317	42.4003109081803	CINP->NaN		71
TF105893	PRIM2A	primase, polypeptide 2A, 58kDa	99 	862	46.0969278233174	NaN	DNA_primase_lrg->PF04104.9->100	95
TF101167	COPS1	COP9 constitutive photomorphogenic homolog subunit 1	106 	1000	56.5640123341282	GPS1->NaN	PCI->PF01399.22->84 RPN7->PF10602.4->100	87
TF342504	NaN	NaN	4 	140	95.3571428571429	NaN		4
TF336185	NaN	NaN	54 	1647	51.0456180694853	CCDC81->NaN	DUF4496->PF14908.1->88 Bac_DNA_binding->PF00216.16->1 DUF3719->PF12516.3->1 DUF775->PF05603.7->1	54
TF338847	NaN	NaN	20 	376	61.3523589839873	NaN	HDNR->PF15115.1->100	20
TF315438	NaN	NaN	368 	1344	53.1159742320354	CLIC3->NaN CLIC6->NaN CLIC1->NaN CLIC5->NaN CLIC2->NaN CLIC4->NaN	GST_C_2->PF13410.1->47 GST_N_3->PF13417.1->75 GST_C_3->PF14497.1->1 GST_N_2->PF13409.1->1 GST_C->PF00043.20->1	104
TF331044	NaN	NaN	53 	565	68.9632110868807	ZFYVE27->NaN	FYVE->PF01363.16->88	53
TF350888	NaN	NaN	2 	301	29.4117647058824	NaN		1
TF343986	NaN	NaN	3 	174	50.6329113924051	NaN		3
TF315077	NaN	NaN	138 	824	47.7105173122416	PTGES3->NaN	CS->PF04969.11->92 Dynein_light->PF01221.13->1 PDCD2_C->PF04194.8->1	105
TF314165	NaN	NaN	105 	2078	55.4212070548005	RNPS1->NaN	RRM_1->PF00076.17->96 ApoO->PF09769.4->1	84
TF333259	NaN	NaN	37 	278	69.2617353173747	TMEM37->NaN	TMEM37->PF15108.1->100	37
TF314850	NaN	NaN	157 	1014	57.2866192490303	TUSC3->NaN MAGT1->NaN	Thioredoxin->PF00085.15->40 EXOSC1->PF10447.4->1 OST3_OST6->PF04756.8->98 zf-C2H2_jaz->PF12171.3->1	105
TF332928	NaN	NaN	22 	2726	85.1482937931233	NaN		22
TF300313	NaN	NaN	169 	2274	82.3706655053506	ATP6V1B1->NaN ATP6V1B2->NaN	ATP-synt_ab_C->PF00306.22->93 ATP-synt_ab->PF00006.20->99 ATP-synt_ab_N->PF02874.18->89	108
TF353615	NaN	NaN	9 	319	53.9961941008563	NaN		8
TF323932	NaN	NaN	81 	1551	44.3953635435142	INTU->NaN	PDZ->PF00595.19->6	79
TF314343	NaN	NaN	120 	755	58.0685142227013	EEF1G->NaN	GST_N_3->PF13417.1->1 GST_C->PF00043.20->91 GST_N->PF02798.15->75 EF1G->PF00647.14->95	98
TF105312	PXMP3	peroxisomal membrane protein 3, 35kDa	92 	501	45.9015887243623	PEX2->NaN	Pex2_Pex12->PF04757.9->100 zf-C3HC4_3->PF13920.1->1 zf-C3HC4->PF00097.20->64 Tnp_zf-ribbon_2->PF13842.1->1	87
TF313365	NaN	NaN	102 	1556	47.4465695897299	SLC25A46->NaN	eIF3_subunit->PF08597.5->1 YEATS->PF03366.11->1 Mito_carr->PF00153.22->94	97
TF314098	NaN	NaN	157 	2101	53.8633102080353	EFR3B->NaN EFR3A->NaN	SE->PF08491.5->1 FAD_binding_3->PF01494.14->1	99
TF318085	NaN	NaN	11 	209	54.1890571568148	NaN		5
TF300033	NaN	NaN	205 	595	69.145205466003	RPL9->NaN	Ribosomal_L6->PF00347.18->94	105
TF332914	NaN	NaN	55 	491	69.0704224464656	WDR41->NaN	WD40->PF00400.27->100	55
TF333627	NaN	NaN	167 	712	40.416784607811	LRRC2->NaN LRRC30->NaN LRRC39->NaN	LRR_1->PF00560.28->75 LRR_8->PF13855.1->71 LRR_4->PF12799.2->67 LRR_7->PF13504.1->7	58
TF323300	NaN	NaN	86 	572	51.9031327181018	TMEM183A->NaN	F-box->PF00646.28->2	82
TF314021	NaN	NaN	84 	259	48.4723839014654	VMA21->NaN	VMA21->PF09446.5->100	64
TF329408	NaN	NaN	104 	366	58.1296931398918	C21orf33->NaN	DJ-1_PfpI->PF01965.19->91 Utp12->PF04003.7->1	62
TF353268	NaN	NaN	12 	257	67.2313558792274	NaN		12
TF314856	NaN	NaN	99 	643	58.4052533621266	MLEC->NaN	Malectin->PF11721.3->100	96
TF106425	METT5D1	methyltransferase 5 domain containing 1	88 	4182	53.2590208545935	METTL15->NaN	FtsL->PF04999.8->1 Mur_ligase->PF01225.20->1 PBP_dimer->PF03717.10->1 Mur_ligase_M->PF08245.7->1 Glycos_transf_4->PF00953.16->1 Dala_Dala_lig_C->PF07478.8->1 Methyltransf_5->PF01795.14->100 Dala_Dala_lig_N->PF01820.16->1 Transpeptidase->PF00905.17->1 FTSW_RODA_SPOVE->PF01098.14->1 Glyco_transf_28->PF03033.15->1 MraZ->PF02381.13->1 Glyco_tran_28_C->PF04101.11->1 Mur_ligase_C->PF02875.16->1	83
TF314734	NaN	NaN	99 	2640	57.6127042509438	DROSHA->NaN	Ribonucleas_3_3->PF14622.1->90 dsrm->PF00035.20->85 Tubulin->PF00091.20->1 DLIC->PF05783.6->1 Ribonuclease_3->PF00636.21->92	94
TF318831	NaN	NaN	5 	167	61.4613180515759	NaN		4
TF317197	NaN	NaN	1024 	7885	35.3786851717444	CPA3->NaN CPA6->NaN CPB2->NaN CPA4->NaN CPA2->NaN CPO->NaN CPA1->NaN CPB1->NaN CPA5->NaN	Peptidase_M14->PF00246.19->100 ShK->PF01549.19->3 Propep_M14->PF02244.11->74 7tm_1->PF00001.16->1 Pro_isomerase->PF00160.16->1 Transferrin->PF00405.12->1 Pkinase->PF00069.20->1 DUF1642->PF07852.6->1 SH2->PF00017.19->1 His_Phos_1->PF00300.17->1 PTB->PF08416.8->1	105
TF351828	NaN	NaN	19 	377	48.4198027036902	NaN	LRR_8->PF13855.1->100 LRR_6->PF13516.1->36 LRR_1->PF00560.28->31 LRR_4->PF12799.2->21 LRR_7->PF13504.1->5	11
TF315149	NaN	NaN	92 	546	58.447026413907	MAF1->NaN	Maf1->PF09174.5->100	87
TF317171	NaN	NaN	12 	532	37.5776397515528	NaN	Spermine_synth->PF01564.12->41 Methyltransf_18->PF12847.2->8	7
TF330534	NaN	NaN	96 	883	38.6839034835723	BCAM->NaN MCAM->NaN	Ig_3->PF13927.1->60 C2-set_2->PF08205.7->95 ig->PF00047.20->12 Ig_2->PF13895.1->96 I-set->PF07679.11->11 V-set->PF07686.12->61	51
TF337421	NaN	NaN	39 	385	52.2999048936928	C4orf19->NaN		38
TF351632	NaN	NaN	173 	2072	56.3131248274617	PTPN6->NaN PTPN11->NaN	SH2->PF00017.19->97 Y_phosphatase->PF00102.22->98	91
TF327160	NaN	NaN	20 	3041	55.6003893379883	NaN	Cast->PF10174.4->100	20
TF330773	NaN	NaN	31 	158	69.867086393844	C8orf59->NaN		25
TF323679	NaN	NaN	88 	2112	45.7291981929701	CCDC174->NaN	DUF4078->PF13300.1->96 DPPIV_N->PF00930.16->1 THAP->PF05485.7->1	85
TF350858	NaN	NaN	28 	673	73.6313820996782	ZNF71->NaN ZFP2->NaN	zf-H2C2_2->PF13465.1->100 zf-C2H2_4->PF13894.1->3 KRAB->PF01352.22->3	23
TF316169	NaN	NaN	126 	2185	35.1401002833205	FRRS1L->NaN FRRS1->NaN	Cytochrom_B561->PF03188.11->27 RNase_PH->PF01138.16->1 Reeler->PF02014.11->73 DOMON->PF03351.12->96	89
TF335829	NaN	NaN	41 	581	50.2654333779176	MIIP->NaN		41
TF338382	NaN	NaN	25 	129	79.137947772061	C16orf74->NaN	DUF4597->PF15366.1->100	25
TF353465	NaN	NaN	13 	312	71.3136337039204	NaN		13
TF322752	NaN	NaN	17 	3391	27.6361854635403	NaN	Retrotrans_gag->PF03732.12->11 AAA_11->PF13086.1->35 rve->PF00665.21->5 Asp_protease_2->PF13650.1->23 AAA_12->PF13087.1->70 RVT_1->PF00078.22->11 DDE_3->PF13358.1->5 zf-CCHC->PF00098.18->5	5
TF318198	NaN	NaN	270 	3311	50.5884430196202	DVL1->NaN DVL2->NaN DVL3->NaN DIXDC1->NaN	CH->PF00307.26->17 DEP->PF00610.16->72 Dishevelled->PF02377.10->62 PDZ->PF00595.19->74 Dsh_C->PF12316.3->52 DIX->PF00778.12->88 DUF4578->PF15147.1->1	100
TF328425	NaN	NaN	65 	365	65.4436962003031	CEP19->NaN	CEP19->PF14933.1->98 Nup84_Nup100->PF04121.8->1	60
TF314522	NaN	NaN	97 	1089	50.9994176482383	ALG6->NaN	Alg6_Alg8->PF03155.10->100 GHMP_kinases_N->PF00288.21->1 BolA->PF01722.13->1	96
TF321008	NaN	NaN	5 	182	94.3023255813954	NaN		5
TF318226	NaN	NaN	5 	626	46.9192339716903	NaN	SAYSvFN->PF10260.4->20	5
TF318710	NaN	NaN	7 	259	84.3888537048765	NaN		6
TF322696	NaN	NaN	5 	388	25.1058681185723	NaN	ubiquitin->PF00240.18->20	4
TF321678	NaN	NaN	8 	673	57.0811371295256	NaN	zf-H2C2_2->PF13465.1->100 zf-C2H2_6->PF13912.1->37	8
TF321321	NaN	NaN	23 	3674	67.593284209818	NaN	Shisa->PF13908.1->4 AMOP->PF03782.12->100 DAG1->PF05454.6->4 KTI12->PF08433.5->4 AAA->PF00004.24->4 Sushi->PF00084.15->4	10
TF332678	NaN	NaN	52 	2303	50.3996155956703	ULK4->NaN	Pkinase->PF00069.20->96	52
TF329828	NaN	NaN	52 	671	52.9587979402246	CCDC176->NaN	DUF4515->PF14988.1->90 Apt1->PF10351.4->1	50
TF315278	NaN	NaN	45 	1079	36.8694332758729	NaN	Hormone_recep->PF00104.25->93 zf-C4->PF00105.13->84	10
TF339048	NaN	NaN	8 	145	62.9003558718861	NaN	UPAR_LY6->PF00021.16->50	8
TF331635	NaN	NaN	37 	982	59.4768973021736	HPS6->NaN		36
TF336099	NaN	NaN	40 	895	56.7440374748404	C14orf37->NaN		40
TF343171	NaN	NaN	5 	162	70.7692307692308	NaN		5
TF316742	NaN	NaN	90 	479	59.8214900417999	ARMC1->NaN	Arm->PF00514.18->66 HMA->PF00403.21->1	71
TF320678	NaN	NaN	86 	541	43.7871854567511	LRPAP1->NaN	Alpha-2-MRAP_N->PF06400.6->86 Alpha-2-MRAP_C->PF06401.6->100	83
TF344144	NaN	NaN	15 	401	65.3236040609137	NaN		15
TF324418	NaN	NaN	72 	177	54.2019406999532	LYRM7->NaN	Complex1_LYR_1->PF13232.1->13 Complex1_LYR->PF05347.10->84	69
TF316276	NaN	NaN	120 	6449	35.7129770432935	SEC16B->NaN SEC16A->NaN	Sec16_C->PF12931.2->98 Sec16->PF12932.2->90	82
TF327421	NaN	NaN	21 	2013	53.1429383852565	NaN	zf-C2H2->PF00096.21->100 zf-C2H2_4->PF13894.1->90 zf-H2C2_2->PF13465.1->90 zf-C2H2_6->PF13912.1->80 zf-met->PF12874.2->38 zf-C2H2_jaz->PF12171.3->4	16
TF330569	NaN	NaN	6 	170	36.656746031746	NaN	UPAR_LY6->PF00021.16->33	2
TF331371	NaN	NaN	293 	503	40.6551529684099	TM4SF4->NaN TM4SF5->NaN TM4SF19->NaN TM4SF18->NaN TM4SF20->NaN TM4SF1->NaN	L6_membrane->PF05805.7->100	56
TF318734	NaN	NaN	114 	3256	51.8147605586192	CYLD->NaN	CAP_GLY->PF01302.20->96 UCH->PF00443.24->71	89
TF321524	NaN	NaN	8 	1221	60.9986617597859	NaN		6
TF329007	NaN	NaN	63 	695	50.0218239430535	MDH1B->NaN	Ldh_1_C->PF02866.13->61 Ldh_1_N->PF00056.18->11	63
TF332959	NaN	NaN	67 	933	45.2315691582487	CABYR->NaN SPA17->NaN	RIIa->PF02197.12->95 IQ->PF00612.22->43 Tcp10_C->PF07202.8->1	45
TF354108	NaN	NaN	17 	188	57.6036182991028	C10orf128->NaN	DUF4514->PF14986.1->100	17
TF351300	NaN	NaN	4 	2402	50.6979695431472	NaN		3
TF319249	NaN	NaN	17 	661	56.5546272700881	NaN	BTB->PF00651.26->29	17
TF105847	TSSC1	tumor suppressing subtransferable candidate 1	103 	677	52.3434226079518	TSSC1->NaN	WD40->PF00400.27->96	98
TF105296	FKBP7/9-11/14	FK506 binding protein 7/9-11/14	297 	966	45.4865770777735	FKBP11->NaN FKBP14->NaN FKBP10->NaN FKBP9->NaN FKBP7->NaN	EF-hand_5->PF13202.1->15 FKBP_C->PF00254.23->98 EF-hand_7->PF13499.1->39	76
TF335739	NaN	NaN	40 	982	64.1287975480658	CCDC110->NaN		39
TF338040	NaN	NaN	27 	327	51.9582105545138	SPATA3->NaN		27
TF314478	NaN	NaN	98 	1322	43.8604301348803	MBTPS2->NaN	Peptidase_M50->PF02163.17->100 PIH1->PF08190.7->1	97
TF333640	NaN	NaN	8 	396	78.3126550868486	NaN	7tm_1->PF00001.16->100	8
TF316035	NaN	NaN	7 	352	68.8426363923053	NaN	ApoL->PF05461.6->100	5
TF314700	NaN	NaN	191 	1406	50.2333516602331	PPM1H->NaN PPM1M->NaN PPM1J->NaN	PP2C->PF00481.16->99	92
TF327177	NaN	NaN	16 	1359	55.28164695576	NaN	Folate_carrier->PF01770.13->6	16
TF323449	NaN	NaN	97 	1693	43.4749632801353	NUB1->NaN	ubiquitin->PF00240.18->10 RuvA_C->PF07499.8->2 UBA->PF00627.26->94	84
TF300163	NaN	NaN	42 	863	54.106396054742	NaN	UbiD->PF01977.11->2 Peptidase_S51->PF03575.12->100	39
TF322344	NaN	NaN	7 	197	43.2387312186978	NaN		4
TF353754	NaN	NaN	6 	212	49.2285084496694	NaN	IL6->PF00489.12->83	6
TF313462	NaN	NaN	501 	5265	31.4708956553556	TMC7->NaN TMC3->NaN TMC5->NaN TMC2->NaN TMC6->NaN TMC8->NaN TMC1->NaN TMC4->NaN	TMC->PF07810.8->97 Ank_2->PF12796.2->1 Ank_4->PF13637.1->1	102
TF326061	NaN	NaN	330 	2194	48.4149376303702	LOXL2->NaN LOX->NaN LOXL4->NaN LOXL1->NaN LOXL3->NaN	Lysyl_oxidase->PF01186.12->98 SRCR->PF00530.13->64	88
TF312917	NaN	NaN	119 	1435	51.2278710752971	TSG101->NaN	zf-MYND->PF01753.13->1 Ldh_1_N->PF00056.18->1 UEV->PF05743.8->91 Vps23_core->PF09454.5->85 EFG_IV->PF03764.13->2 DUF2450->PF10475.4->1	104
TF105609	G10	G10 protein homologue	115 	912	79.8912308203195	BUD31->NaN	G10->PF01125.12->100 MADF_DNA_bdg->PF10545.4->1	103
TF327355	NaN	NaN	20 	643	40.2792343995805	NaN		9
